r_b_km,Bielliptic_Total_Delta_v_km_s,Hohmann_Total_Delta_v_km_s
97388.99086377276,3.665046591128585,1.476135753891163
97420.13696019205,3.66524842612953,1.476135753891163
97451.28305661133,3.665450138937677,1.476135753891163
97482.4291530306,3.6656517296639923,1.476135753891163
97513.5752494499,3.665853198419306,1.476135753891163
97544.72134586918,3.6660545453143136,1.476135753891163
97575.86744228847,3.6662557704595833,1.476135753891163
97607.01353870775,3.666456873965536,1.476135753891163
97638.15963512703,3.666657855942473,1.476135753891163
97669.30573154631,3.6668587165005553,1.476135753891163
97700.4518279656,3.6670594557498117,1.476135753891163
97731.59792438489,3.6672600738001364,1.476135753891163
97762.74402080417,3.6674605707612975,1.476135753891163
97793.89011722345,3.667660946742921,1.476135753891163
97825.03621364273,3.667861201854506,1.476135753891163
97856.18231006202,3.668061336205423,1.476135753891163
97887.3284064813,3.6682613499049013,1.476135753891163
97918.47450290059,3.668461243062044,1.476135753891163
97949.62059931987,3.6686610157858253,1.476135753891163
97980.76669573915,3.668860668185083,1.476135753891163
98011.91279215844,3.669060200368525,1.476135753891163
98043.05888857773,3.66925961244473,1.476135753891163
98074.204984997,3.669458904522145,1.476135753891163
98105.35108141629,3.669658076709087,1.476135753891163
98136.49717783557,3.6698571291137396,1.476135753891163
98167.64327425486,3.6700560618441593,1.476135753891163
98198.78937067415,3.6702548750082737,1.476135753891163
98229.93546709343,3.6704535687138766,1.476135753891163
98261.08156351271,3.6706521430686343,1.476135753891163
98292.22765993199,3.6708505981800874,1.476135753891163
98323.37375635127,3.671048934155639,1.476135753891163
98354.51985277057,3.6712471511025724,1.476135753891163
98385.66594918985,3.671445249128033,1.476135753891163
98416.81204560913,3.671643228339047,1.476135753891163
98447.95814202841,3.671841088842504,1.476135753891163
98479.10423844769,3.672038830745171,1.476135753891163
98510.25033486699,3.672236454153682,1.476135753891163
98541.39643128627,3.672433959174549,1.476135753891163
98572.54252770555,3.672631345914151,1.476135753891163
98603.68862412483,3.6728286144787443,1.476135753891163
98634.83472054411,3.6730257649744513,1.476135753891163
98665.9808169634,3.6732227975072753,1.476135753891163
98697.12691338269,3.6734197121830894,1.476135753891163
98728.27300980197,3.6736165091076347,1.476135753891163
98759.41910622125,3.6738131883865366,1.476135753891163
98790.56520264053,3.6740097501252844,1.476135753891163
98821.71129905983,3.674206194429245,1.476135753891163
98852.8573954791,3.674402521403661,1.476135753891163
98884.00349189839,3.6745987311536474,1.476135753891163
98915.14958831767,3.6747948237841914,1.476135753891163
98946.29568473695,3.6749907994001636,1.476135753891163
98977.44178115623,3.6751866581062966,1.476135753891163
99008.58787757553,3.675382400007206,1.476135753891163
99039.73397399481,3.675578025207383,1.476135753891163
99070.88007041409,3.6757735338111908,1.476135753891163
99102.02616683337,3.6759689259228696,1.476135753891163
99133.17226325265,3.676164201646538,1.476135753891163
99164.31835967195,3.6763593610861833,1.476135753891163
99195.46445609123,3.6765544043456777,1.476135753891163
99226.61055251051,3.6767493315287623,1.476135753891163
99257.75664892979,3.6769441427390603,1.476135753891163
99288.90274534907,3.6771388380800683,1.476135753891163
99320.04884176837,3.6773334176551598,1.476135753891163
99351.19493818765,3.6775278815675887,1.476135753891163
99382.34103460693,3.6777222299204806,1.476135753891163
99413.48713102621,3.677916462816843,1.476135753891163
99444.63322744549,3.678110580359556,1.476135753891163
99475.77932386477,3.6783045826513874,1.476135753891163
99506.92542028407,3.678498469794972,1.476135753891163
99538.07151670335,3.6786922418928283,1.476135753891163
99569.21761312263,3.6788858990473496,1.476135753891163
99600.36370954191,3.6790794413608134,1.476135753891163
99631.50980596119,3.679272868935373,1.476135753891163
99662.65590238049,3.679466181873056,1.476135753891163
99693.80199879977,3.6796593802757753,1.476135753891163
99724.94809521905,3.6798524642453216,1.476135753891163
99756.09419163833,3.6800454338833632,1.476135753891163
99787.24028805761,3.6802382892914487,1.476135753891163
99818.38638447691,3.680431030571008,1.476135753891163
99849.53248089619,3.6806236578233458,1.476135753891163
99880.67857731547,3.680816171149655,1.476135753891163
99911.82467373475,3.681008570651005,1.476135753891163
99942.97077015403,3.6812008564283403,1.476135753891163
99974.11686657333,3.6813930285824936,1.476135753891163
100005.26296299261,3.6815850872141755,1.476135753891163
100036.40905941189,3.6817770324239767,1.476135753891163
100067.55515583117,3.681968864312373,1.476135753891163
100098.70125225045,3.6821605829797157,1.476135753891163
100129.84734866973,3.682352188526242,1.476135753891163
100160.99344508903,3.682543681052067,1.476135753891163
100192.13954150831,3.6827350606571927,1.476135753891163
100223.28563792759,3.682926327441498,1.476135753891163
100254.43173434687,3.6831174815047483,1.476135753891163
100285.57783076615,3.6833085229465885,1.476135753891163
100316.72392718545,3.683499451866547,1.476135753891163
100347.87002360473,3.683690268364034,1.476135753891163
100379.01612002401,3.6838809725383452,1.476135753891163
100410.16221644329,3.6840715644886584,1.476135753891163
100441.30831286257,3.684262044314031,1.476135753891163
100472.45440928187,3.6844524121134095,1.476135753891163
100503.60050570115,3.684642667985619,1.476135753891163
100534.74660212043,3.6848328120293705,1.476135753891163
100565.89269853971,3.6850228443432598,1.476135753891163
100597.038794959,3.6852127650257662,1.476135753891163
100628.18489137829,3.6854025741752547,1.476135753891163
100659.33098779757,3.6855922718899716,1.476135753891163
100690.47708421685,3.6857818582680464,1.476135753891163
100721.62318063613,3.685971333407498,1.476135753891163
100752.76927705541,3.686160697406233,1.476135753891163
100783.9153734747,3.6863499503620325,1.476135753891163
100815.06146989399,3.686539092372574,1.476135753891163
100846.20756631327,3.686728123535408,1.476135753891163
100877.35366273255,3.686917043947987,1.476135753891163
100908.49975915183,3.6871058537076355,1.476135753891163
100939.64585557111,3.6872945529115686,1.476135753891163
100970.79195199041,3.68748314165689,1.476135753891163
101001.93804840969,3.6876716200405872,1.476135753891163
101033.08414482897,3.6878599881595333,1.476135753891163
101064.23024124825,3.688048246110486,1.476135753891163
101095.37633766753,3.688236393990099,1.476135753891163
101126.52243408683,3.6884244318949024,1.476135753891163
101157.66853050611,3.6886123599213207,1.476135753891163
101188.81462692539,3.688800178165661,1.476135753891163
101219.96072334467,3.6889878867241204,1.476135753891163
101251.10681976395,3.689175485692783,1.476135753891163
101282.25291618325,3.689362975167618,1.476135753891163
101313.39901260253,3.6895503552444895,1.476135753891163
101344.54510902181,3.6897376260191423,1.476135753891163
101375.6912054411,3.689924787587213,1.476135753891163
101406.83730186037,3.690111840044228,1.476135753891163
101437.98339827966,3.6902987834855976,1.476135753891163
101469.12949469895,3.6904856180066243,1.476135753891163
101500.27559111823,3.6906723437025004,1.476135753891163
101531.42168753751,3.690858960668303,1.476135753891163
101562.5677839568,3.6910454689990067,1.476135753891163
101593.71388037608,3.6912318687894636,1.476135753891163
101624.85997679537,3.691418160134424,1.476135753891163
101656.00607321465,3.6916043431285273,1.476135753891163
101687.15216963393,3.6917904178663004,1.476135753891163
101718.29826605321,3.6919763844421576,1.476135753891163
101749.4443624725,3.692162242950412,1.476135753891163
101780.59045889179,3.692347993485259,1.476135753891163
101811.73655531107,3.692533636140788,1.476135753891163
101842.88265173035,3.6927191710109755,1.476135753891163
101874.02874814963,3.692904598189699,1.476135753891163
101905.17484456892,3.6930899177707133,1.476135753891163
101936.32094098821,3.693275129847674,1.476135753891163
101967.46703740749,3.6934602345141223,1.476135753891163
101998.61313382677,3.6936452318634956,1.476135753891163
102029.75923024605,3.6938301219891208,1.476135753891163
102060.90532666534,3.6940149049842157,1.476135753891163
102092.05142308462,3.6941995809418895,1.476135753891163
102123.19751950391,3.694384149955149,1.476135753891163
102154.3436159232,3.6945686121168855,1.476135753891163
102185.48971234247,3.694752967519887,1.476135753891163
102216.63580876176,3.694937216256836,1.476135753891163
102247.78190518104,3.6951213584203,1.476135753891163
102278.92800160033,3.69530539410275,1.476135753891163
102310.07409801961,3.695489323396542,1.476135753891163
102341.2201944389,3.695673146393927,1.476135753891163
102372.36629085818,3.6958568631870525,1.476135753891163
102403.51238727746,3.6960404738679538,1.476135753891163
102434.65848369675,3.6962239785285655,1.476135753891163
102465.80458011603,3.696407377260714,1.476135753891163
102496.95067653531,3.6965906701561173,1.476135753891163
102528.0967729546,3.6967738573063915,1.476135753891163
102559.24286937388,3.696956938803045,1.476135753891163
102590.38896579316,3.6971399147374795,1.476135753891163
102621.53506221245,3.6973227852009916,1.476135753891163
102652.68115863173,3.6975055502847742,1.476135753891163
102683.82725505102,3.6976882100799173,1.476135753891163
102714.9733514703,3.6978707646773965,1.476135753891163
102746.11944788958,3.6980532141680924,1.476135753891163
102777.26554430887,3.6982355586427804,1.476135753891163
102808.41164072815,3.698417798192125,1.476135753891163
102839.55773714744,3.6985999329066903,1.476135753891163
102870.70383356672,3.698781962876934,1.476135753891163
102901.849929986,3.6989638881932168,1.476135753891163
102932.9960264053,3.699145708945784,1.476135753891163
102964.14212282457,3.699327425224786,1.476135753891163
102995.28821924386,3.699509037120267,1.476135753891163
103026.43431566314,3.6996905447221664,1.476135753891163
103057.58041208242,3.6998719481203226,1.476135753891163
103088.72650850171,3.700053247404468,1.476135753891163
103119.872604921,3.7002344426642355,1.476135753891163
103151.01870134028,3.700415533989152,1.476135753891163
103182.16479775956,3.7005965214686434,1.476135753891163
103213.31089417884,3.700777405192028,1.476135753891163
103244.45699059812,3.700958185248537,1.476135753891163
103275.60308701741,3.7011388617272765,1.476135753891163
103306.7491834367,3.701319434717268,1.476135753891163
103337.89527985598,3.701499904307427,1.476135753891163
103369.04137627526,3.701680270586562,1.476135753891163
103400.18747269454,3.7018605336433863,1.476135753891163
103431.33356911383,3.702040693566506,1.476135753891163
103462.47966553312,3.7022207504444284,1.476135753891163
103493.6257619524,3.702400704365561,1.476135753891163
103524.77185837168,3.7025805554182076,1.476135753891163
103555.91795479096,3.7027603036905763,1.476135753891163
103587.06405121025,3.702939949270762,1.476135753891163
103618.21014762954,3.7031194922467754,1.476135753891163
103649.35624404882,3.703298932706513,1.476135753891163
103680.5023404681,3.7034782707377794,1.476135753891163
103711.64843688738,3.7036575064282724,1.476135753891163
103742.79453330667,3.7038366398655964,1.476135753891163
103773.94062972596,3.7040156711372525,1.476135753891163
103805.08672614524,3.7041946003306387,1.476135753891163
103836.23282256452,3.7043734275330586,1.476135753891163
103867.3789189838,3.704552152831715,1.476135753891163
103898.52501540308,3.70473077631371,1.476135753891163
103929.67111182238,3.704909298066046,1.476135753891163
103960.81720824166,3.705087718175627,1.476135753891163
103991.96330466094,3.705266036729259,1.476135753891163
104023.10940108022,3.7054442538136483,1.476135753891163
104054.2554974995,3.705622369515404,1.476135753891163
104085.4015939188,3.7058003839210336,1.476135753891163
104116.54769033808,3.705978297116946,1.476135753891163
104147.69378675736,3.7061561091894584,1.476135753891163
104178.83988317664,3.706333820224781,1.476135753891163
104209.98597959592,3.7065114303090296,1.476135753891163
104241.13207601522,3.7066889395282283,1.476135753891163
104272.2781724345,3.7068663479682904,1.476135753891163
104303.42426885378,3.7070436557150432,1.476135753891163
104334.57036527306,3.7072208628542107,1.476135753891163
104365.71646169234,3.7073979694714243,1.476135753891163
104396.86255811164,3.7075749756522107,1.476135753891163
104428.00865453092,3.7077518814820083,1.476135753891163
104459.1547509502,3.70792868704615,1.476135753891163
104490.30084736948,3.7081053924298804,1.476135753891163
104521.44694378876,3.7082819977183394,1.476135753891163
104552.59304020804,3.70845850299658,1.476135753891163
104583.73913662734,3.7086349083495453,1.476135753891163
104614.88523304662,3.7088112138620972,1.476135753891163
104646.0313294659,3.708987419618991,1.476135753891163
104677.17742588518,3.709163525704889,1.476135753891163
104708.32352230446,3.709339532204362,1.476135753891163
104739.46961872376,3.7095154392018768,1.476135753891163
104770.61571514304,3.7096912467818104,1.476135753891163
104801.76181156232,3.709866955028445,1.476135753891163
104832.9079079816,3.7100425640259624,1.476135753891163
104864.05400440088,3.7102180738584565,1.476135753891163
104895.20010082018,3.71039348460992,1.476135753891163
104926.34619723946,3.7105687963642553,1.476135753891163
104957.49229365874,3.7107440092052655,1.476135753891163
104988.63839007802,3.7109191232166587,1.476135753891163
105019.7844864973,3.711094138482059,1.476135753891163
105050.93058291658,3.7112690550849816,1.476135753891163
105082.07667933588,3.7114438731088573,1.476135753891163
105113.22277575516,3.711618592637019,1.476135753891163
105144.36887217444,3.711793213752706,1.476135753891163
105175.51496859372,3.7119677365390666,1.476135753891163
105206.661065013,3.712142161079152,1.476135753891163
105237.8071614323,3.712316487455921,1.476135753891163
105268.95325785158,3.712490715752237,1.476135753891163
105300.09935427086,3.7126648460508744,1.476135753891163
105331.24545069014,3.712838878434515,1.476135753891163
105362.39154710942,3.7130128129857374,1.476135753891163
105393.53764352872,3.7131866497870436,1.476135753891163
105424.683739948,3.7133603889208278,1.476135753891163
105455.82983636728,3.7135340304694013,1.476135753891163
105486.97593278656,3.713707574514977,1.476135753891163
105518.12202920584,3.713881021139678,1.476135753891163
105549.26812562514,3.7140543704255347,1.476135753891163
105580.41422204442,3.714227622454491,1.476135753891163
105611.5603184637,3.7144007773083856,1.476135753891163
105642.70641488298,3.7145738350689808,1.476135753891163
105673.85251130226,3.714746795817934,1.476135753891163
105704.99860772154,3.7149196596368186,1.476135753891163
105736.14470414084,3.715092426607115,1.476135753891163
105767.29080056012,3.715265096810215,1.476135753891163
105798.4368969794,3.715437670327411,1.476135753891163
105829.58299339868,3.715610147239911,1.476135753891163
105860.72908981796,3.715782527628835,1.476135753891163
105891.87518623726,3.7159548115752017,1.476135753891163
105923.02128265654,3.7161269991599495,1.476135753891163
105954.16737907582,3.71629909046392,1.476135753891163
105985.3134754951,3.716471085567865,1.476135753891163
106016.45957191438,3.7166429845524505,1.476135753891163
106047.60566833368,3.7168147874982482,1.476135753891163
106078.75176475296,3.71698649448574,1.476135753891163
106109.89786117224,3.7171581055953196,1.476135753891163
106141.04395759152,3.7173296209072877,1.476135753891163
106172.1900540108,3.7175010405018574,1.476135753891163
106203.3361504301,3.717672364459154,1.476135753891163
106234.48224684938,3.7178435928592126,1.476135753891163
106265.62834326866,3.718014725781976,1.476135753891163
106296.77443968794,3.7181857633073028,1.476135753891163
106327.92053610722,3.7183567055149567,1.476135753891163
106359.0666325265,3.718527552484615,1.476135753891163
106390.2127289458,3.718698304295869,1.476135753891163
106421.35882536508,3.7188689610282193,1.476135753891163
106452.50492178436,3.7190395227610757,1.476135753891163
106483.65101820364,3.7192099895737614,1.476135753891163
106514.79711462292,3.7193803615455114,1.476135753891163
106545.94321104222,3.719550638755475,1.476135753891163
106577.0893074615,3.7197208212827086,1.476135753891163
106608.23540388078,3.719890909206183,1.476135753891163
106639.38150030006,3.7200609026047804,1.476135753891163
106670.52759671934,3.7202308015573,1.476135753891163
106701.67369313864,3.7204006061424457,1.476135753891163
106732.81978955792,3.720570316438838,1.476135753891163
106763.9658859772,3.720739932525011,1.476135753891163
106795.11198239648,3.720909454479411,1.476135753891163
106826.25807881576,3.7210788823803944,1.476135753891163
106857.40417523506,3.721248216306235,1.476135753891163
106888.55027165434,3.721417456335116,1.476135753891163
106919.69636807362,3.721586602545135,1.476135753891163
106950.8424644929,3.721755655014305,1.476135753891163
106981.98856091218,3.7219246138205513,1.476135753891163
107013.13465733147,3.7220934790417104,1.476135753891163
107044.28075375076,3.722262250755536,1.476135753891163
107075.42685017004,3.7224309290396946,1.476135753891163
107106.57294658932,3.7225995139717645,1.476135753891163
107137.7190430086,3.722768005629244,1.476135753891163
107168.86513942789,3.722936404089535,1.476135753891163
107200.01123584718,3.7231047094299656,1.476135753891163
107231.15733226646,3.7232729217277742,1.476135753891163
107262.30342868574,3.7234410410601075,1.476135753891163
107293.44952510502,3.7236090675040385,1.476135753891163
107324.5956215243,3.7237770011365416,1.476135753891163
107355.7417179436,3.7239448420345194,1.476135753891163
107386.88781436288,3.7241125902747783,1.476135753891163
107418.03391078216,3.7242802459340476,1.476135753891163
107449.18000720144,3.724447809088969,1.476135753891163
107480.32610362073,3.7246152798161014,1.476135753891163
107511.47220004002,3.7247826581919132,1.476135753891163
107542.6182964593,3.724949944292797,1.476135753891163
107573.76439287858,3.725117138195056,1.476135753891163
107604.91048929786,3.725284239974909,1.476135753891163
107636.05658571715,3.725451249708491,1.476135753891163
107667.20268213643,3.725618167471858,1.476135753891163
107698.34877855572,3.7257849933409783,1.476135753891163
107729.494874975,3.7259517273917315,1.476135753891163
107760.64097139428,3.7261183696999227,1.476135753891163
107791.78706781357,3.7262849203412696,1.476135753891163
107822.93316423285,3.7264513793914062,1.476135753891163
107854.07926065214,3.726617746925883,1.476135753891163
107885.22535707142,3.72678402302017,1.476135753891163
107916.3714534907,3.7269502077496472,1.476135753891163
107947.51754990999,3.727116301189624,1.476135753891163
107978.66364632927,3.7272823034153166,1.476135753891163
108009.80974274856,3.7274482145018593,1.476135753891163
108040.95583916784,3.7276140345243105,1.476135753891163
108072.10193558712,3.727779763557642,1.476135753891163
108103.2480320064,3.7279454016767417,1.476135753891163
108134.39412842569,3.7281109489564157,1.476135753891163
108165.54022484497,3.7282764054713926,1.476135753891163
108196.68632126426,3.728441771296314,1.476135753891163
108227.83241768354,3.7286070465057413,1.476135753891163
108258.97851410283,3.7287722311741556,1.476135753891163
108290.1246105221,3.7289373253759566,1.476135753891163
108321.27070694139,3.7291023291854564,1.476135753891163
108352.41680336068,3.729267242676895,1.476135753891163
108383.56289977996,3.7294320659244207,1.476135753891163
108414.70899619925,3.7295967990021146,1.476135753891163
108445.85509261853,3.729761441983962,1.476135753891163
108477.00118903781,3.7299259949438754,1.476135753891163
108508.1472854571,3.730090457955687,1.476135753891163
108539.29338187638,3.730254831093143,1.476135753891163
108570.43947829567,3.7304191144299135,1.476135753891163
108601.58557471495,3.730583308039587,1.476135753891163
108632.73167113423,3.7307474119956696,1.476135753891163
108663.87776755352,3.730911426371591,1.476135753891163
108695.0238639728,3.7310753512406976,1.476135753891163
108726.16996039209,3.7312391866762553,1.476135753891163
108757.31605681137,3.7314029327514513,1.476135753891163
108788.46215323065,3.7315665895393972,1.476135753891163
108819.60824964993,3.731730157113118,1.476135753891163
108850.75434606922,3.7318936355455574,1.476135753891163
108881.9004424885,3.7320570249095906,1.476135753891163
108913.04653890779,3.7322203252780026,1.476135753891163
108944.19263532707,3.7323835367235048,1.476135753891163
108975.33873174635,3.732546659318727,1.476135753891163
109006.48482816565,3.732709693136221,1.476135753891163
109037.63092458493,3.73287263824846,1.476135753891163
109068.7770210042,3.7330354947278352,1.476135753891163
109099.92311742349,3.733198262646667,1.476135753891163
109131.06921384277,3.7333609420771827,1.476135753891163
109162.21531026207,3.733523533091546,1.476135753891163
109193.36140668135,3.7336860357618353,1.476135753891163
109224.50750310063,3.733848450160052,1.476135753891163
109255.65359951991,3.7340107763581165,1.476135753891163
109286.79969593919,3.7341730144278724,1.476135753891163
109317.94579235849,3.734335164441088,1.476135753891163
109349.09188877777,3.7344972264694545,1.476135753891163
109380.23798519705,3.7346592005845767,1.476135753891163
109411.38408161633,3.734821086857993,1.476135753891163
109442.53017803561,3.7349828853611537,1.476135753891163
109473.67627445489,3.7351445961654397,1.476135753891163
109504.82237087419,3.735306219342152,1.476135753891163
109535.96846729347,3.73546775496251,1.476135753891163
109567.11456371275,3.735629203097665,1.476135753891163
109598.26066013203,3.735790563818679,1.476135753891163
109629.40675655131,3.7359518371965543,1.476135753891163
109660.5528529706,3.736113023302196,1.476135753891163
109691.69894938989,3.7362741222064457,1.476135753891163
109722.84504580917,3.736435133980067,1.476135753891163
109753.99114222845,3.736596058693742,1.476135753891163
109785.13723864773,3.736756896418081,1.476135753891163
109816.28333506703,3.736917647223614,1.476135753891163
109847.42943148631,3.7370783111808024,1.476135753891163
109878.57552790559,3.737238888360018,1.476135753891163
109909.72162432487,3.7373993788315727,1.476135753891163
109940.86772074415,3.737559782665689,1.476135753891163
109972.01381716345,3.73772009993252,1.476135753891163
110003.15991358273,3.7378803307021427,1.476135753891163
110034.30601000201,3.738040475044559,1.476135753891163
110065.45210642129,3.7382005330296915,1.476135753891163
110096.59820284057,3.7383605047273907,1.476135753891163
110127.74429925985,3.7385203902074298,1.476135753891163
110158.89039567915,3.7386801895395125,1.476135753891163
110190.03649209843,3.7388399027932593,1.476135753891163
110221.18258851771,3.7389995300382166,1.476135753891163
110252.32868493699,3.7391590713438636,1.476135753891163
110283.47478135627,3.7393185267795968,1.476135753891163
110314.62087777557,3.739477896414742,1.476135753891163
110345.76697419485,3.739637180318546,1.476135753891163
110376.91307061413,3.73979637856019,1.476135753891163
110408.05916703341,3.7399554912087685,1.476135753891163
110439.20526345269,3.7401145183333107,1.476135753891163
110470.35135987199,3.7402734600027703,1.476135753891163
110501.49745629127,3.7404323162860265,1.476135753891163
110532.64355271055,3.7405910872518815,1.476135753891163
110563.78964912983,3.7407497729690635,1.476135753891163
110594.93574554911,3.7409083735062305,1.476135753891163
110626.0818419684,3.74106688893197,1.476135753891163
110657.22793838769,3.7412253193147857,1.476135753891163
110688.37403480697,3.741383664723112,1.476135753891163
110719.52013122625,3.7415419252253175,1.476135753891163
110750.66622764553,3.741700100889686,1.476135753891163
110781.81232406481,3.7418581917844356,1.476135753891163
110812.95842048411,3.7420161979777085,1.476135753891163
110844.10451690339,3.742174119537572,1.476135753891163
110875.25061332267,3.742331956532027,1.476135753891163
110906.39670974195,3.7424897090289946,1.476135753891163
110937.54280616123,3.7426473770963216,1.476135753891163
110968.68890258053,3.7428049608017955,1.476135753891163
110999.83499899981,3.742962460213114,1.476135753891163
111030.98109541909,3.743119875397915,1.476135753891163
111062.12719183837,3.7432772064237554,1.476135753891163
111093.27328825765,3.7434344533581303,1.476135753891163
111124.41938467695,3.743591616268451,1.476135753891163
111155.56548109623,3.743748695222063,1.476135753891163
111186.71157751551,3.7439056902862404,1.476135753891163
111217.85767393479,3.7440626015281815,1.476135753891163
111249.00377035407,3.7442194290150193,1.476135753891163
111280.14986677335,3.744376172813806,1.476135753891163
111311.29596319265,3.7445328329915317,1.476135753891163
111342.44205961193,3.744689409615107,1.476135753891163
111373.58815603121,3.744845902751375,1.476135753891163
111404.7342524505,3.7450023124671112,1.476135753891163
111435.88034886977,3.745158638829011,1.476135753891163
111467.02644528907,3.745314881903706,1.476135753891163
111498.17254170835,3.7454710417577557,1.476135753891163
111529.31863812763,3.7456271184576417,1.476135753891163
111560.46473454691,3.7457831120697875,1.476135753891163
111591.6108309662,3.745939022660535,1.476135753891163
111622.75692738549,3.746094850296158,1.476135753891163
111653.90302380477,3.7462505950428646,1.476135753891163
111685.04912022405,3.746406256966787,1.476135753891163
111716.19521664333,3.7465618361339885,1.476135753891163
111747.34131306261,3.746717332610462,1.476135753891163
111778.48740948191,3.746872746462134,1.476135753891163
111809.63350590119,3.7470280777548535,1.476135753891163
111840.77960232047,3.747183326554408,1.476135753891163
111871.92569873975,3.747338492926507,1.476135753891163
111903.07179515903,3.747493576936795,1.476135753891163
111934.21789157832,3.7476485786508476,1.476135753891163
111965.36398799761,3.7478034981341684,1.476135753891163
111996.51008441689,3.7479583354521906,1.476135753891163
112027.65618083617,3.7481130906702798,1.476135753891163
112058.80227725545,3.748267763853736,1.476135753891163
112089.94837367474,3.74842235506778,1.476135753891163
112121.09447009403,3.748576864377573,1.476135753891163
112152.24056651331,3.748731291848203,1.476135753891163
112183.3866629326,3.7488856375446873,1.476135753891163
112214.53275935187,3.7490399015319795,1.476135753891163
112245.67885577116,3.749194083874962,1.476135753891163
112276.82495219045,3.7493481846384444,1.476135753891163
112307.97104860973,3.749502203887174,1.476135753891163
112339.11714502901,3.7496561416858265,1.476135753891163
112370.2632414483,3.749809998099011,1.476135753891163
112401.40933786758,3.7499637731912623,1.476135753891163
112432.55543428687,3.750117467027056,1.476135753891163
112463.70153070615,3.7502710796707945,1.476135753891163
112494.84762712543,3.7504246111868103,1.476135753891163
112525.99372354471,3.750578061639373,1.476135753891163
112557.139819964,3.750731431092678,1.476135753891163
112588.28591638328,3.750884719610863,1.476135753891163
112619.43201280257,3.7510379272579844,1.476135753891163
112650.57810922185,3.7511910540980438,1.476135753891163
112681.72420564113,3.751344100194964,1.476135753891163
112712.87030206042,3.751497065612612,1.476135753891163
112744.0163984797,3.7516499504147784,1.476135753891163
112775.16249489899,3.7518027546651878,1.476135753891163
112806.30859131827,3.7519554784275035,1.476135753891163
112837.45468773755,3.752108121765315,1.476135753891163
112868.60078415684,3.7522606847421494,1.476135753891163
112899.74688057612,3.752413167421463,1.476135753891163
112930.89297699541,3.752565569866647,1.476135753891163
112962.0390734147,3.7527178921410305,1.476135753891163
112993.18516983397,3.7528701343078663,1.476135753891163
113024.33126625326,3.7530222964303457,1.476135753891163
113055.47736267254,3.7531743785716,1.476135753891163
113086.62345909182,3.7533263807946824,1.476135753891163
113117.76955551111,3.753478303162588,1.476135753891163
113148.9156519304,3.753630145738242,1.476135753891163
113180.06174834968,3.7537819085845046,1.476135753891163
113211.20784476896,3.753933591764169,1.476135753891163
113242.35394118824,3.754085195339964,1.476135753891163
113273.50003760753,3.7542367193745525,1.476135753891163
113304.64613402681,3.7543881639305297,1.476135753891163
113335.7922304461,3.754539529070429,1.476135753891163
113366.93832686538,3.754690814856714,1.476135753891163
113398.08442328466,3.7548420213517852,1.476135753891163
113429.23051970395,3.7549931486179755,1.476135753891163
113460.37661612323,3.755144196717556,1.476135753891163
113491.52271254252,3.755295165712727,1.476135753891163
113522.6688089618,3.7554460556656304,1.476135753891163
113553.81490538108,3.7555968666383377,1.476135753891163
113584.96100180037,3.7557475986928615,1.476135753891163
113616.10709821965,3.755898251891139,1.476135753891163
113647.25319463894,3.7560488262950527,1.476135753891163
113678.39929105822,3.7561993219664185,1.476135753891163
113709.5453874775,3.7563497389669798,1.476135753891163
113740.69148389678,3.756500077358428,1.476135753891163
113771.83758031607,3.7566503372023785,1.476135753891163
113802.98367673536,3.7568005185603908,1.476135753891163
113834.12977315464,3.756950621493953,1.476135753891163
113865.27586957392,3.7571006460644942,1.476135753891163
113896.4219659932,3.7572505923333805,1.476135753891163
113927.5680624125,3.7574004603619082,1.476135753891163
113958.71415883178,3.75755025021131,1.476135753891163
113989.86025525106,3.7576999619427616,1.476135753891163
114021.00635167034,3.757849595617368,1.476135753891163
114052.15244808962,3.7579991512961755,1.476135753891163
114083.29854450891,3.75814862904016,1.476135753891163
114114.4446409282,3.7582980289102403,1.476135753891163
114145.59073734748,3.7584473509672693,1.476135753891163
114176.73683376676,3.7585965952720377,1.476135753891163
114207.88293018604,3.7587457618852707,1.476135753891163
114239.02902660533,3.7588948508676308,1.476135753891163
114270.17512302462,3.759043862279719,1.476135753891163
114301.3212194439,3.75919279618207,1.476135753891163
114332.46731586318,3.7593416526351624,1.476135753891163
114363.61341228246,3.7594904316994024,1.476135753891163
114394.75950870174,3.7596391334351407,1.476135753891163
114425.90560512104,3.7597877579026613,1.476135753891163
114457.05170154032,3.75993630516219,1.476135753891163
114488.1977979596,3.7600847752738806,1.476135753891163
114519.34389437888,3.760233168297835,1.476135753891163
114550.48999079816,3.76038148429409,1.476135753891163
114581.63608721746,3.7605297233226156,1.476135753891163
114612.78218363674,3.7606778854433207,1.476135753891163
114643.92828005602,3.7608259707160614,1.476135753891163
114675.0743764753,3.7609739792006156,1.476135753891163
114706.22047289458,3.761121910956711,1.476135753891163
114737.36656931388,3.76126976604401,1.476135753891163
114768.51266573316,3.761417544522114,1.476135753891163
114799.65876215244,3.7615652464505613,1.476135753891163
114830.80485857172,3.7617128718888266,1.476135753891163
114861.950954991,3.7618604208963298,1.476135753891163
114893.0970514103,3.762007893532421,1.476135753891163
114924.24314782958,3.762155289856394,1.476135753891163
114955.38924424886,3.7623026099274792,1.476135753891163
114986.53534066814,3.762449853804847,1.476135753891163
115017.68143708742,3.7625970215476077,1.476135753891163
115048.8275335067,3.762744113214805,1.476135753891163
